Account_Id,Trans_Id,Age,Followers,NAME_CONTRACT_TYPE,GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,Label,results
10.42.0.151-23.15.4.11-37142-80-6,103077,30,800,Cash loans,F,157500.0,582804.0,31747.5,463500.0,Working,Married,1,1
10.42.0.151-76.13.28.70-49612-443-6,103079,38,400,Cash loans,F,135000.0,450000.0,24543.0,450000.0,Working,Single / not married,1,1
10.42.0.42-23.199.25.36-50543-80-6,103080,27,1270,Cash loans,F,202500.0,985747.5,44545.5,796500.0,Working,Married,1,1
10.42.0.211-10.42.0.1-49884-53-17,103081,32,500,Cash loans,F,405000.0,1928304.0,79708.5,1800000.0,Commercial associate,Married,1,1
10.42.0.211-23.217.155.120-35918-80-6,103082,38,400,Cash loans,F,67500.0,170640.0,11236.5,135000.0,Working,Civil marriage,1,1
10.42.0.211-23.21.51.186-41721-443-6,103084,35,400,Cash loans,M,450000.0,1800000.0,49500.0,1800000.0,Commercial associate,Married,0,0
10.42.0.211-69.147.82.61-51997-443-6,103085,31,1334,Cash loans,M,391500.0,808650.0,26217.0,675000.0,State servant,Single / not married,1,1
10.42.0.211-10.42.0.1-31241-53-17,103086,37,800,Cash loans,M,315000.0,900000.0,29034.0,900000.0,Working,Married,1,1
216.58.217.68-10.42.0.211-443-59345-6,103087,51,1270,Cash loans,M,180000.0,254700.0,30226.5,225000.0,Working,Married,1,1
192.229.173.173-10.42.0.211-80-36575-6,103088,45,8389,Cash loans,F,180000.0,1288350.0,37800.0,1125000.0,Pensioner,Single / not married,1,1
10.42.0.211-10.42.0.1-1574-53-17,103089,34,1190,Cash loans,M,77625.0,312768.0,17095.5,270000.0,Commercial associate,Married,1,1
220.243.235.201-10.42.0.42-80-45827-6,103090,29,1340,Cash loans,F,135000.0,450000.0,35685.0,450000.0,Commercial associate,Married,1,1
10.42.0.211-119.146.74.49-33375-443-6,103091,57,400,Cash loans,F,99000.0,417024.0,18499.5,360000.0,Pensioner,Single / not married,0,0
10.42.0.211-104.192.108.27-34945-80-6,103093,33,3650,Cash loans,M,360000.0,728460.0,37134.0,675000.0,State servant,Married,1,1
10.42.0.151-52.84.29.154-34146-443-6,103094,48,2270,Cash loans,F,108000.0,900000.0,23872.5,900000.0,Commercial associate,Married,1,1
10.42.0.211-104.244.43.227-41317-443-6,103095,32,550,Revolving loans,M,180000.0,270000.0,13500.0,270000.0,Working,Married,1,1
10.42.0.211-10.42.0.1-16993-53-17,103098,30,1478,Cash loans,F,180000.0,225000.0,24003.0,225000.0,Commercial associate,Civil marriage,0,0
10.42.0.151-52.55.64.138-46511-443-6,103099,33,1615,Cash loans,F,202500.0,569398.5,36517.5,486000.0,Working,Widow,1,1
174.35.73.71-10.42.0.42-443-54580-6,103100,46,600,Cash loans,F,81000.0,814041.0,26257.5,679500.0,Working,Married,1,1
174.35.73.136-10.42.0.151-80-36013-6,103101,27,1154,Cash loans,M,121500.0,1042560.0,34587.0,900000.0,Working,Civil marriage,0,0
180.149.153.234-10.42.0.211-80-53936-6,103103,55,1970,Cash loans,F,171000.0,343800.0,16852.5,225000.0,Working,Married,1,1
172.217.11.10-10.42.0.151-443-57715-6,103104,38,5810,Cash loans,M,108000.0,225000.0,13594.5,225000.0,Working,Married,0,0
172.217.12.131-10.42.0.42-80-57311-6,103105,26,500,Cash loans,M,54000.0,436032.0,16564.5,360000.0,Pensioner,Married,1,1
10.42.0.151-40.117.100.83-60461-443-6,103106,36,550,Cash loans,F,81000.0,225000.0,16501.5,225000.0,Working,Civil marriage,1,1
10.42.0.211-47.88.66.107-60217-443-6,103107,34,3844,Cash loans,F,162000.0,207306.0,9261.0,148500.0,Working,Married,0,0
10.42.0.151-10.42.0.1-38818-53-17,103108,38,500,Cash loans,M,180000.0,1436850.0,42142.5,1125000.0,Working,Married,1,1
202.77.129.150-10.42.0.151-80-57923-6,103109,31,600,Cash loans,F,427500.0,1350000.0,53671.5,1350000.0,Working,Married,1,1
10.42.0.211-52.86.75.14-54871-443-6,103110,40,-920,Cash loans,F,270000.0,675000.0,53329.5,675000.0,Commercial associate,Single / not married,1,1
10.42.0.211-52.202.236.229-39934-80-6,103111,32,400,Cash loans,M,54000.0,284400.0,16011.0,225000.0,Pensioner,Married,1,1
10.42.0.211-10.42.0.1-47628-53-17,103113,35,1670,Revolving loans,M,45000.0,180000.0,9000.0,180000.0,Working,Married,0,0
172.217.6.202-10.42.0.151-443-58797-6,103114,29,4498,Cash loans,F,180000.0,1252363.5,51007.5,1152000.0,Working,Married,1,1
172.217.10.42-10.42.0.211-443-42046-6,103115,38,400,Cash loans,M,135000.0,101880.0,10206.0,90000.0,Working,Single / not married,1,1
175.100.207.231-10.42.0.211-443-39967-6,103116,44,400,Revolving loans,F,45000.0,382500.0,19125.0,382500.0,Working,Married,1,1
157.240.14.15-10.42.0.151-443-40642-6,103117,41,1089,Cash loans,F,67500.0,283419.0,10813.5,234000.0,Pensioner,Widow,0,0
10.42.0.151-10.42.0.1-55601-53-17,103118,42,1370,Cash loans,F,49500.0,450000.0,22018.5,450000.0,Working,Married,0,0
222.73.28.96-10.42.0.42-80-56093-6,103119,33,1350,Cash loans,M,225000.0,900000.0,45954.0,900000.0,Working,Married,1,1
10.42.0.42-106.39.169.66-57125-80-6,103120,40,1260,Cash loans,F,90000.0,284400.0,13257.0,225000.0,Working,Civil marriage,0,0
151.101.117.140-10.42.0.211-443-35790-6,103121,26,1736,Cash loans,F,135000.0,497520.0,33376.5,450000.0,Working,Married,1,1
172.217.10.142-10.42.0.151-443-60787-6,103122,36,433,Cash loans,F,108000.0,454500.0,19386.0,454500.0,Working,Single / not married,1,1
172.217.12.174-10.42.0.211-443-35842-6,103123,25,1090,Cash loans,M,90000.0,412942.5,27724.5,373500.0,Working,Single / not married,1,1
10.42.0.211-10.42.0.1-32487-53-17,103124,35,5540,Cash loans,F,90000.0,566055.0,16681.5,472500.0,Pensioner,Widow,1,1
10.42.0.1-10.42.0.42-53-35586-17,103125,37,1090,Revolving loans,F,270000.0,337500.0,16875.0,337500.0,Pensioner,Widow,1,1
151.101.1.140-10.42.0.151-443-54105-6,103126,31,1090,Cash loans,F,90000.0,225000.0,22383.0,225000.0,Pensioner,Married,1,1
216.58.217.164-10.42.0.211-443-46316-6,103127,33,1280,Cash loans,F,135000.0,479700.0,49284.0,450000.0,Working,Married,1,1
10.42.0.1-10.42.0.42-53-63056-17,103128,45,400,Cash loans,F,315000.0,206271.0,20092.5,193500.0,Pensioner,Married,1,1
10.42.0.151-10.42.0.1-41913-53-17,103129,56,1280,Cash loans,F,292500.0,673875.0,18531.0,562500.0,Commercial associate,Separated,1,1
172.217.12.206-10.42.0.151-443-44897-6,103130,36,2903,Cash loans,F,112500.0,571446.0,16839.0,477000.0,Working,Married,1,1
172.217.9.234-10.42.0.42-443-47295-6,103131,50,400,Cash loans,F,112500.0,675000.0,36747.0,675000.0,Working,Married,1,1
172.217.10.42-10.42.0.211-443-56545-6,103133,27,8592,Cash loans,M,157500.0,274500.0,16807.5,274500.0,Working,Separated,0,0
10.42.0.151-112.90.74.178-48696-80-6,103134,34,400,Revolving loans,M,112500.0,337500.0,16875.0,337500.0,Working,Married,1,1
10.42.0.211-31.13.69.245-34249-443-6,103135,28,500,Cash loans,M,112500.0,900000.0,38263.5,900000.0,Working,Married,1,1
10.42.0.211-72.21.206.140-49307-443-6,103136,37,3027,Cash loans,M,157500.0,652500.0,27558.0,652500.0,Working,Married,1,1
10.42.0.151-10.42.0.1-56876-53-17,103137,29,800,Cash loans,F,225000.0,1546020.0,45333.0,1350000.0,Commercial associate,Married,1,1
10.42.0.211-10.42.0.1-15373-53-17,103138,45,2220,Cash loans,M,112500.0,66222.0,7987.5,58500.0,Working,Married,0,0
183.79.250.123-10.42.0.211-443-33948-6,103139,35,400,Cash loans,M,135000.0,224136.0,17707.5,198000.0,Working,Married,0,0
10.42.0.1-10.42.0.42-53-45012-17,103140,34,400,Cash loans,F,135000.0,942300.0,30528.0,675000.0,Working,Widow,1,1
172.217.9.234-10.42.0.151-443-42633-6,103141,32,1210,Cash loans,F,180000.0,1288350.0,37669.5,1125000.0,Working,Widow,1,1
10.42.0.151-54.192.38.230-41260-443-6,103142,36,500,Cash loans,F,112500.0,855000.0,30420.0,855000.0,Working,Married,1,1
180.149.138.210-10.42.0.211-80-60910-6,103143,31,500,Cash loans,M,418500.0,298512.0,31801.5,270000.0,Working,Single / not married,0,0
172.217.9.227-10.42.0.211-443-58513-6,103148,34,1954,Cash loans,M,180000.0,592560.0,31153.5,450000.0,Working,Married,1,1
216.58.219.237-10.42.0.151-443-47166-6,103149,35,400,Cash loans,F,157500.0,418500.0,20484.0,418500.0,Working,Single / not married,0,0
10.42.0.211-104.244.43.227-34755-443-6,103150,33,400,Cash loans,F,112500.0,247500.0,25488.0,247500.0,Pensioner,Married,1,1
10.42.0.151-103.235.46.211-45711-80-6,103151,35,2888,Cash loans,M,202500.0,1037128.5,56961.0,927000.0,Working,Married,1,1
10.42.0.211-10.42.0.1-15885-53-17,103152,48,1800,Cash loans,M,180000.0,1507500.0,41584.5,1507500.0,Working,Civil marriage,0,0
172.217.9.227-10.42.0.211-443-48060-6,103153,24,4230,Cash loans,F,157500.0,1096020.0,48406.5,900000.0,Working,Married,1,1
169.55.67.244-10.42.0.151-443-38416-6,103154,26,400,Revolving loans,F,121500.0,337500.0,16875.0,337500.0,Commercial associate,Married,0,0
239.255.255.250-10.42.0.1-1900-40168-17,103155,46,400,Cash loans,F,76500.0,508495.5,20164.5,454500.0,State servant,Married,1,1
10.42.0.1-10.42.0.42-53-11623-17,103156,28,1225,Cash loans,F,67500.0,157500.0,11331.0,157500.0,Working,Married,1,1
169.47.40.158-10.42.0.151-443-60415-6,103157,33,1100,Revolving loans,M,180000.0,270000.0,13500.0,270000.0,Working,Married,1,1
10.42.0.1-10.42.0.42-53-33195-17,103159,27,1090,Cash loans,F,103500.0,1467612.0,59904.0,1350000.0,Working,Married,0,0
151.101.1.140-10.42.0.211-443-38143-6,103160,25,600,Cash loans,F,121500.0,1066320.0,38430.0,900000.0,Working,Married,0,0
10.42.0.151-123.125.115.164-46070-443-6,103161,32,400,Cash loans,M,337500.0,755190.0,36328.5,675000.0,Working,Married,0,0
10.42.0.151-31.13.71.3-52493-443-6,103162,27,800,Cash loans,F,247675.5,1575000.0,41679.0,1575000.0,Commercial associate,Married,1,1
10.42.0.151-10.42.0.1-6301-53-17,103163,29,400,Cash loans,M,171000.0,675000.0,32472.0,675000.0,Working,Married,1,1
216.58.217.99-10.42.0.42-443-32806-6,103164,34,500,Cash loans,M,292500.0,370629.0,23814.0,306000.0,Working,Married,1,1
172.217.12.174-10.42.0.151-443-45258-6,103165,29,500,Cash loans,F,173250.0,906228.0,35937.0,810000.0,Commercial associate,Married,0,0
10.42.0.211-98.139.180.180-37923-443-6,103166,33,1040,Cash loans,M,202500.0,808650.0,31464.0,675000.0,Working,Married,1,1
10.42.0.211-23.194.181.179-60918-443-6,103167,27,1280,Cash loans,M,405000.0,733315.5,69754.5,679500.0,Commercial associate,Single / not married,1,1
183.60.1.79-10.42.0.211-80-50895-6,103168,29,500,Cash loans,M,382500.0,1096020.0,52857.0,900000.0,Commercial associate,Civil marriage,1,1
183.79.250.123-10.42.0.211-443-33959-6,103169,37,1090,Cash loans,M,81000.0,629320.5,26793.0,508500.0,Working,Married,1,1
182.22.24.124-10.42.0.42-443-36642-6,103170,39,400,Cash loans,F,202500.0,1218906.0,63243.0,1152000.0,State servant,Married,1,1
172.217.6.238-10.42.0.42-443-60775-6,103172,57,400,Cash loans,F,270000.0,343800.0,10552.5,225000.0,Commercial associate,Married,1,1
172.217.9.234-10.42.0.211-443-46213-6,103174,30,500,Cash loans,M,135000.0,276277.5,21825.0,238500.0,Commercial associate,Married,1,1
10.42.0.42-123.125.29.220-37384-80-6,103175,32,400,Cash loans,M,135000.0,269550.0,16285.5,225000.0,Working,Married,1,1
10.42.0.211-23.192.73.152-45857-80-6,103176,32,400,Cash loans,F,180000.0,640764.0,24957.0,459000.0,Working,Separated,1,1
180.163.255.159-10.42.0.211-80-52435-6,103177,42,400,Cash loans,M,337500.0,319981.5,17487.0,243000.0,Commercial associate,Civil marriage,1,1
220.243.219.55-10.42.0.42-80-48235-6,103178,28,400,Cash loans,F,99000.0,1012500.0,37651.5,1012500.0,Commercial associate,Civil marriage,1,1
222.73.28.96-10.42.0.211-80-49068-6,103179,36,400,Revolving loans,M,135000.0,270000.0,13500.0,270000.0,Working,Married,1,1
174.35.73.149-10.42.0.211-80-59292-6,103180,44,1000,Cash loans,F,261000.0,1282500.0,48978.0,1282500.0,State servant,Married,1,1
206.126.112.141-10.42.0.42-443-39119-6,103181,41,800,Cash loans,F,157500.0,225000.0,15349.5,225000.0,Working,Civil marriage,1,1
172.217.11.34-10.42.0.42-443-35543-6,103182,53,1388,Cash loans,M,247500.0,2250000.0,68350.5,2250000.0,Pensioner,Married,1,1
239.255.255.250-10.42.0.1-1900-41214-17,103183,25,1388,Cash loans,M,157500.0,889515.0,25492.5,742500.0,Working,Married,1,1
10.42.0.211-74.6.105.13-50757-443-6,103185,32,5180,Cash loans,F,202500.0,754740.0,24475.5,630000.0,Working,Married,0,0
10.42.0.151-10.42.0.1-60591-53-17,103186,33,1325,Cash loans,M,99000.0,168102.0,16753.5,148500.0,Commercial associate,Married,1,1
10.42.0.211-10.42.0.1-62707-53-17,103187,33,3440,Cash loans,F,121500.0,473661.0,17986.5,333000.0,Working,Civil marriage,1,1
10.42.0.151-14.17.42.57-56062-80-6,103188,38,1325,Cash loans,F,103500.0,540000.0,21055.5,540000.0,Working,Separated,1,1
10.42.0.151-76.13.28.196-54168-443-6,103189,40,2224,Cash loans,M,225000.0,277969.5,15957.0,229500.0,Working,Separated,0,0
172.217.11.46-10.42.0.151-443-52525-6,103190,39,5690,Cash loans,F,315000.0,774000.0,39649.5,774000.0,Commercial associate,Separated,1,1
10.42.0.211-10.42.0.1-50226-53-17,103191,26,1910,Cash loans,F,270000.0,2250000.0,59355.0,2250000.0,Pensioner,Married,1,1
183.79.250.123-10.42.0.211-443-60634-6,103192,43,1590,Cash loans,F,112500.0,684657.0,22216.5,571500.0,State servant,Single / not married,0,0
10.42.0.151-123.125.115.190-41823-80-6,103193,29,1245,Cash loans,M,112500.0,177903.0,16447.5,148500.0,Commercial associate,Married,0,0
10.42.0.211-123.125.29.220-35702-80-6,103194,35,2130,Cash loans,F,202500.0,1185120.0,46251.0,900000.0,Commercial associate,Single / not married,1,1
10.42.0.151-58.63.236.212-42493-443-6,103197,53,3799,Cash loans,F,135000.0,545040.0,26640.0,450000.0,Working,Married,1,1
203.130.53.126-10.42.0.211-80-42972-6,103198,53,3799,Cash loans,F,85500.0,1118286.0,32827.5,976500.0,Working,Married,1,1
10.42.0.211-64.71.142.124-42498-80-6,103199,37,3799,Cash loans,F,157500.0,781920.0,25969.5,675000.0,Pensioner,Married,1,1
10.42.0.211-123.125.115.164-44322-443-6,103200,36,2402,Cash loans,F,81000.0,547344.0,18216.0,472500.0,Working,Married,1,1
10.42.0.42-52.84.29.154-53122-443-6,103201,25,1090,Cash loans,M,180000.0,508495.5,21672.0,454500.0,Working,Married,0,0
172.217.12.130-10.42.0.211-443-55166-6,103202,27,3230,Cash loans,M,112500.0,675000.0,21906.0,675000.0,Working,Civil marriage,1,1
10.42.0.211-10.42.0.1-35797-53-17,103203,47,50,Revolving loans,M,180000.0,360000.0,18000.0,360000.0,Working,Married,1,1
10.42.0.211-31.13.80.5-48754-443-6,103204,44,3620,Cash loans,F,135000.0,675000.0,40324.5,675000.0,Working,Single / not married,0,0
10.42.0.151-31.13.80.5-48993-443-6,103205,43,2800,Cash loans,F,90000.0,495216.0,20169.0,427500.0,Pensioner,Widow,1,1
198.255.26.59-10.42.0.211-80-58232-6,103207,26,2553,Cash loans,M,112500.0,448056.0,17019.0,315000.0,Working,Married,1,1
10.42.0.151-31.13.80.5-50422-443-6,103208,31,1090,Cash loans,M,135000.0,1078200.0,31653.0,900000.0,Working,Separated,1,1
10.42.0.211-74.6.105.9-60045-443-6,103209,32,3030,Cash loans,M,67500.0,284400.0,13387.5,225000.0,Working,Civil marriage,0,0
10.42.0.42-66.231.239.124-47794-443-6,103210,42,3346,Cash loans,M,157500.0,521280.0,23089.5,450000.0,Working,Married,0,0
10.42.0.42-104.118.220.50-49361-443-6,103211,29,800,Cash loans,M,112500.0,1288350.0,37800.0,1125000.0,Pensioner,Married,1,1
208.80.154.224-10.42.0.151-80-59522-6,103212,29,400,Revolving loans,F,90000.0,225000.0,11250.0,225000.0,Commercial associate,Civil marriage,1,1
10.42.0.42-123.125.115.164-42101-443-6,103213,29,1198,Cash loans,M,112500.0,308461.5,22482.0,279000.0,Working,Civil marriage,1,1
198.11.189.2-10.42.0.151-443-59070-6,103214,26,1180,Cash loans,F,67500.0,58500.0,2844.0,58500.0,Working,Single / not married,1,1
172.217.7.163-10.42.0.211-443-43924-6,103215,25,1370,Cash loans,F,112500.0,253737.0,26923.5,229500.0,Working,Married,1,1
10.42.0.211-98.139.183.24-45304-80-6,103216,34,900,Cash loans,F,135000.0,746280.0,54306.0,675000.0,Commercial associate,Married,0,0
192.229.173.173-10.42.0.211-80-60485-6,103217,27,500,Cash loans,F,90000.0,409500.0,15565.5,409500.0,Working,Separated,1,1
174.35.73.149-10.42.0.211-80-59841-6,103218,50,3640,Cash loans,F,90000.0,177768.0,8550.0,135000.0,Pensioner,Married,0,0
10.42.0.151-69.147.82.60-41179-443-6,103219,41,0,Cash loans,M,67500.0,265851.0,11709.0,229500.0,Working,Civil marriage,1,1
10.42.0.151-104.244.42.65-34343-80-6,103220,39,1190,Cash loans,F,112500.0,457834.5,14751.0,378000.0,Pensioner,Widow,1,1
10.42.0.151-104.97.95.172-51885-80-6,103221,35,250,Cash loans,F,90000.0,139230.0,10539.0,112500.0,Pensioner,Widow,0,0
10.42.0.211-23.208.168.108-46514-443-6,103222,44,250,Cash loans,F,112500.0,398016.0,22977.0,360000.0,Pensioner,Civil marriage,1,1
10.42.0.1-10.42.0.42-5351-45959-17,103223,31,250,Revolving loans,F,72000.0,202500.0,10125.0,202500.0,Pensioner,Single / not married,0,0
216.58.219.238-10.42.0.42-443-40376-6,103224,25,1540,Cash loans,F,189000.0,284400.0,10849.5,225000.0,Working,Single / not married,0,0
10.42.0.151-123.125.29.138-33679-443-6,103225,41,640,Cash loans,F,90000.0,450000.0,16294.5,450000.0,Working,Civil marriage,0,0
10.42.0.1-10.42.0.42-53-37894-17,103226,26,6755,Cash loans,F,225000.0,715500.0,20920.5,715500.0,Pensioner,Married,1,1
172.217.10.14-10.42.0.151-443-42836-6,103227,25,1190,Cash loans,F,90000.0,95940.0,11385.0,90000.0,State servant,Married,1,1
10.42.0.211-119.146.74.33-46481-443-6,103228,30,400,Cash loans,F,144000.0,149256.0,15421.5,135000.0,Working,Married,1,1
183.57.48.84-10.42.0.211-80-44310-6,103229,32,1622,Cash loans,F,360000.0,1024740.0,52452.0,900000.0,Commercial associate,Married,1,1
180.149.136.247-10.42.0.151-80-35104-6,103233,27,1000,Cash loans,F,58500.0,152820.0,8901.0,135000.0,Pensioner,Widow,0,0
10.42.0.151-10.42.0.1-18276-53-17,103234,30,400,Revolving loans,F,180000.0,180000.0,9000.0,180000.0,Working,Single / not married,0,0
172.217.12.193-10.42.0.211-443-51335-6,103235,39,-1479,Cash loans,F,202500.0,473760.0,46858.5,450000.0,Pensioner,Married,0,0
10.42.0.42-52.84.40.6-39770-80-6,103236,30,500,Cash loans,M,112500.0,640080.0,31261.5,450000.0,Commercial associate,Single / not married,1,1
10.42.0.211-10.42.0.1-27567-53-17,103237,40,3874,Cash loans,F,202500.0,302076.0,27832.5,270000.0,Working,Civil marriage,0,0
172.217.10.100-10.42.0.211-443-50476-6,103238,29,36067,Cash loans,F,103500.0,571446.0,18562.5,477000.0,State servant,Married,0,0
10.42.0.42-125.39.133.40-32987-80-6,103241,27,850,Cash loans,F,103500.0,381528.0,18684.0,315000.0,Working,Separated,1,1
10.42.0.211-113.108.216.233-40020-80-6,103242,40,400,Cash loans,F,202500.0,746280.0,49873.5,675000.0,Working,Single / not married,1,1
10.42.0.42-37.1.203.158-37354-443-6,103244,31,-65150,Cash loans,F,83250.0,1442952.0,39681.0,1260000.0,Working,Married,0,0
10.42.0.211-104.192.108.27-42235-80-6,103245,42,500,Cash loans,F,270000.0,545040.0,39627.0,450000.0,Working,Separated,0,0
172.217.7.164-10.42.0.151-443-37145-6,103246,53,400,Cash loans,M,270000.0,1108269.0,51484.5,895500.0,Commercial associate,Single / not married,1,1
140.205.140.87-10.42.0.42-443-49959-6,103247,36,400,Cash loans,F,67500.0,985500.0,28813.5,985500.0,Working,Married,0,0
157.240.18.10-10.42.0.151-443-40849-6,103248,28,400,Revolving loans,F,202500.0,585000.0,29250.0,585000.0,Working,Married,0,0
169.45.238.54-10.42.0.42-443-38304-6,103249,44,1920,Cash loans,M,189000.0,1206000.0,36693.0,1206000.0,Working,Married,0,0
10.42.0.211-114.134.80.163-49268-80-6,103250,32,430,Cash loans,M,262503.0,675000.0,38043.0,675000.0,Commercial associate,Married,0,0
10.42.0.211-112.73.28.70-40566-80-6,103251,36,1790,Cash loans,F,112500.0,556870.5,20133.0,391500.0,Pensioner,Married,0,0
172.217.12.170-10.42.0.151-443-46845-6,103253,33,400,Cash loans,F,90000.0,257391.0,20047.5,238500.0,Commercial associate,Separated,0,0
10.42.0.42-62.138.0.117-48264-80-6,103254,28,1430,Cash loans,F,63000.0,301464.0,8419.5,238500.0,Working,Single / not married,0,0
10.42.0.151-23.208.87.120-44437-80-6,103255,28,1250,Cash loans,M,112500.0,900000.0,39645.0,900000.0,Working,Married,1,1
157.255.128.21-10.42.0.211-80-48719-6,103256,35,1262,Cash loans,F,76500.0,139230.0,12897.0,112500.0,Pensioner,Married,0,0
10.42.0.211-10.42.0.1-9952-53-17,103257,31,1640,Cash loans,F,225000.0,1551798.0,50058.0,1215000.0,Commercial associate,Married,1,1
10.42.0.211-104.244.42.2-44337-443-6,103260,31,800,Cash loans,M,225000.0,254700.0,26887.5,225000.0,Working,Civil marriage,0,0
10.42.0.151-10.42.0.1-43348-53-17,103261,29,400,Cash loans,F,360000.0,675000.0,18562.5,675000.0,Commercial associate,Married,0,0
222.73.28.96-10.42.0.211-80-57010-6,103262,40,1790,Cash loans,F,171000.0,948582.0,30600.0,679500.0,Commercial associate,Married,1,1
10.42.0.211-14.29.93.254-51392-80-6,103263,29,400,Cash loans,M,180000.0,508495.5,21541.5,454500.0,Working,Married,1,1
10.42.0.151-69.147.82.60-42246-443-6,103264,30,1889,Cash loans,F,90000.0,135000.0,10822.5,135000.0,Working,Married,1,1
10.42.0.211-111.1.17.152-57265-8077-6,103265,32,500,Cash loans,M,103500.0,675000.0,21906.0,675000.0,Commercial associate,Married,1,1
10.42.0.42-114.134.80.163-56830-443-6,103266,32,400,Cash loans,F,157500.0,334152.0,18256.5,270000.0,Pensioner,Married,1,1
172.217.10.72-10.42.0.211-443-46683-6,103267,30,400,Cash loans,F,103500.0,355536.0,14040.0,270000.0,Commercial associate,Married,0,0
172.217.9.232-10.42.0.42-443-45279-6,103268,47,500,Cash loans,F,202500.0,675000.0,32472.0,675000.0,Commercial associate,Married,0,0
